Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,Amorphous,ENavg,dEN,N,Compo
755,-5,35,62.23862,23.31481,0,0,0,0,0,0,0,0,0,0,14.44657,0.904,409.1818,167.5648573,155.4891092,0.359315227,0.579758416,-15.97664504,1,1.568991771,0.106506117,3,Mg/Al/Ti
756,5,-15,47.045,26.43,0,0,0,0,0,0,0,0,0,0,26.525,0.991,450.1667,202.0901855,188.5784455,0.53607675,0.712798641,-11.4323303,0,1.533068,0.134091004,3,Mg/Al/Ti
757,5,5,55.5275,23.16,0,0,0,0,0,0,0,0,0,0,21.3125,0.937,449.75,190.9013348,178.7670373,0.459313125,0.668589114,-13.21992268,1,1.5483785,0.124125746,3,Mg/Al/Ti
758,5,25,65.31583,18.40667,0,0,0,0,0,0,0,0,0,0,16.2775,0.844,438.75,167.748165,157.5719119,0.384764843,0.609790136,-13.35997263,1,1.563008167,0.111624031,3,Mg/Al/Ti
759,15,-25,43.78125,26.465,0,0,0,0,0,0,0,0,0,0,29.75375,0.941,461.5,196.7249895,183.1432968,0.583128388,0.73498103,-9.906603309,0,1.52338525,0.138934247,3,Mg/Al/Ti
760,15,-5,52.26375,23.195,0,0,0,0,0,0,0,0,0,0,24.54125,0.893,450.75,182.3414468,170.1371965,0.506364763,0.69822939,-11.9300869,0,1.53869575,0.130483807,3,Mg/Al/Ti
761,15,15,61.39917,19.18333,0,0,0,0,0,0,0,0,0,0,19.4175,0.822,454.4167,169.2093289,158.6728241,0.430708808,0.649648762,-12.7039104,1,1.553665833,0.119672031,3,Mg/Al/Ti
762,15,35,72.82777,13.11319,0,0,0,0,0,0,0,0,0,0,14.05904,0.696,438.5555,138.2712865,130.2166189,0.35111851,0.577222377,-11.09926673,1,1.569134199,0.104862937,3,Mg/Al/Ti
763,25,-25,44.73025,24.89737,0,0,0,0,0,0,0,0,0,0,30.37238,0.909,471.8396,194.292695,181.3171005,0.591749919,0.739319482,-9.611207085,0,1.521372597,0.1396611,3,Mg/Al/Ti
764,25,-15,49,23.23,0,0,0,0,0,0,0,0,0,0,27.77,0.872,470.1264,185.70745,173.433247,0.5534164,0.722839545,-10.61920256,0,1.529013,0.135857778,3,Mg/Al/Ti
765,25,5,57.4825,19.96,0,0,0,0,0,0,0,0,0,0,22.5575,0.802,462.75,168.1198515,157.223091,0.476652775,0.681839002,-11.92395232,1,1.5443235,0.12652394,3,Mg/Al/Ti
766,25,25,68.13283,14.55536,0,0,0,0,0,0,0,0,0,0,17.31182,0.676,454.5916,139.2086765,130.5299164,0.398872072,0.625478932,-11.23130651,1,1.559520237,0.114223338,3,Mg/Al/Ti
767,35,-5,54.14275,20.08133,0,0,0,0,0,0,0,0,0,0,25.77592,0.797,476.1885,171.9235722,160.9230679,0.523575487,0.709207286,-10.85083008,0,1.534680373,0.132458911,3,Mg/Al/Ti
768,-35,-15,0,54.44067,20.74659,24.81274,0,0,0,0,0,0,0,0,0,0.977,555.4835,245.8464429,218.0035334,0.148161361,0.14638688,-12.55398592,1,1.68040539,0.08732441,3,Ti/Cr/Fe
769,-25,-25,0,47.89047,22.56315,29.54638,0,0,0,0,0,0,0,0,0,0.994,510.1936,229.7309946,203.9571963,0.145297438,0.149810247,-12.91416353,1,1.691072658,0.091321636,3,Ti/Cr/Fe
770,-25,-5,0,55.541,21.49,22.969,0,0,0,0,0,0,0,0,0,0.899,585.625,238.4940244,210.2732335,0.14865294,0.145485607,-12.21435893,1,1.6768309,0.085108271,3,Ti/Cr/Fe
771,-25,15,0,63.73273,20.44018,15.82709,0,0,0,0,0,0,0,0,0,0.611,654.9444,181.2774759,150.4337234,0.152246803,0.137179357,-10.636172,0,1.661412961,0.074778046,3,Ti/Cr/Fe
772,-25,25,0,66.95857,21.41277,11.62865,0,0,0,0,0,0,0,0,0,0.6976667,691.6818,218.6012016,186.6844926,0.153675886,0.132701135,-9.408889198,0,1.652985111,0.066202799,3,Ti/Cr/Fe
773,-15,-15,0,48.941,23.34,27.719,0,0,0,0,0,0,0,0,0,0.892,544.625,220.0698915,193.9333756,0.14576744,0.149343828,-12.68202675,1,1.6875459,0.089638554,3,Ti/Cr/Fe
774,-15,5,0,56.9,22.062,21.038,0,0,0,0,0,0,0,0,0,0.824,611.125,228.115851,199.4383492,0.14925662,0.144305279,-11.84059694,0,1.6730046,0.082590934,3,Ti/Cr/Fe
775,-15,25,0,63.29636,24.11109,12.59255,0,0,0,0,0,0,0,0,0,0.7115,687.4091,221.5584833,190.7499818,0.152091509,0.137372551,-9.814677425,0,1.656088791,0.068093253,3,Ti/Cr/Fe
776,-5,-25,0,41.10333,26.16467,32.732,0,0,0,0,0,0,0,0,0,0.885,528.6446,211.9362634,188.2567358,0.142347112,0.150573825,-12.50252352,1,1.699203068,0.092630021,3,Ti/Cr/Fe
777,-5,-5,0,49.374,24.64125,25.98475,0,0,0,0,0,0,0,0,0,0.829,577.625,216.9195596,190.6051889,0.145970973,0.149055908,-12.38690562,1,1.684424475,0.08776686,3,Ti/Cr/Fe
778,-5,15,0,56.46364,25.73291,17.80345,0,0,0,0,0,0,0,0,0,0.777,641.0455,225.6358361,196.993582,0.149101331,0.144363502,-11.087264,0,1.667680409,0.077392678,3,Ti/Cr/Fe
779,-5,35,0,62.95869,27.48451,9.556792,0,0,0,0,0,0,0,0,0,0.63625,725.2273,209.0259189,178.2292977,0.151976659,0.137466174,-9.041599097,0,1.651062938,0.060740293,3,Ti/Cr/Fe
780,5,-15,0,41.314,27.71625,30.96975,0,0,0,0,0,0,0,0,0,0.817,558.4167,206.6705791,182.8779749,0.142455323,0.150477733,-12.25003267,1,1.696122975,0.091139522,3,Ti/Cr/Fe
781,5,5,0,49.38017,28.474,22.14583,0,0,0,0,0,0,0,0,0,0.783,611.875,217.0314506,190.604315,0.146012015,0.148754509,-11.62541582,1,1.677895843,0.08288526,3,Ti/Cr/Fe
782,5,25,0,55.9085,29.934,14.1575,0,0,0,0,0,0,0,0,0,0.7336667,680.875,226.2894974,197.7056417,0.14889908,0.14446707,-10.23786555,1,1.66170435,0.070591421,3,Ti/Cr/Fe
783,15,-25,0,35.508,29.004,35.488,0,0,0,0,0,0,0,0,0,0.791,551.75,197.7047153,175.7554585,0.13991356,0.148979616,-11.86409862,1,1.7061264,0.093255108,3,Ti/Cr/Fe
784,15,-5,0,41.7055,31.439,26.8555,0,0,0,0,0,0,0,0,0,0.774,590.875,207.1737743,183.1467757,0.14266481,0.150230688,-11.6251758,1,1.68897215,0.087115682,3,Ti/Cr/Fe
785,15,15,0,48.81183,32.734,18.45417,0,0,0,0,0,0,0,0,0,0.742,642.375,215.9189393,189.5527749,0.145804545,0.148670661,-10.84080586,1,1.671847357,0.077290909,3,Ti/Cr/Fe
786,15,35,0,55.54849,33.80803,10.64348,0,0,0,0,0,0,0,0,0,0.7143333,719.5803,232.8511372,204.2719292,0.148779416,0.14442909,-9.42265093,0,1.65587452,0.0628309,3,Ti/Cr/Fe
787,25,-25,0,32.75724,31.27595,35.96681,0,0,0,0,0,0,0,0,0,0.754,564.665,192.8681067,171.7441617,0.138725945,0.147313678,-11.33017641,1,1.708040681,0.09279341,3,Ti/Cr/Fe
788,25,-15,0,35.52355,33.15734,31.31912,0,0,0,0,0,0,0,0,0,0.758,584.76,200.7913802,178.7170543,0.139961948,0.148722412,-11.27886049,1,1.69903325,0.089977892,3,Ti/Cr/Fe
789,25,5,0,41.71517,35.534,22.75083,0,0,0,0,0,0,0,0,0,0.743,624.375,210.1515131,186.003037,0.142710015,0.149944021,-10.92740262,1,1.681990343,0.08221227,3,Ti/Cr/Fe
790,25,25,0,48.68094,36.67322,14.64584,0,0,0,0,0,0,0,0,0,0.738,676.9218,226.3044346,199.8668221,0.145786346,0.148419798,-10.0618653,1,1.665425552,0.070584036,3,Ti/Cr/Fe
791,35,-5,0,34.74143,38.04652,27.21205,0,0,0,0,0,0,0,0,0,0.739,615.7025,206.1168788,184.1545852,0.139666694,0.148043742,-10.54376456,1,1.692363913,0.085864559,3,Ti/Cr/Fe
792,-35,-15,0,42.09567,17.83116,0,0,40.07317,0,0,0,0,0,0,0,0.647,726.1003,212.813463,190.1273159,0.143101138,0.148354116,-27.71916121,0,1.743344657,0.137014343,3,Ti/Cr/Ni
793,-25,-25,0,38.46193,21.43955,0,0,40.09853,0,0,0,0,0,0,0,0.706,690.826,220.9385897,199.3258072,0.141538642,0.147802206,-26.3077785,0,1.744861719,0.135924573,3,Ti/Cr/Ni
794,-25,-5,0,46.3875,18.20925,0,0,35.40325,0,0,0,0,0,0,0,0.676,727.8125,222.8765663,198.6642148,0.144946625,0.147942809,-27.16193063,0,1.729953125,0.134073829,3,Ti/Cr/Ni
795,-25,15,0,55.59945,14.66327,0,0,29.73727,0,0,0,0,0,0,0,0.662,788.6667,236.510102,209.2646314,0.148907751,0.143476425,-26.65094502,0,1.712103229,0.129462817,3,Ti/Cr/Ni
796,-25,25,0,60.25475,12.44395,0,0,27.3013,0,0,0,0,0,0,0,0.705,819.8636,261.8357386,233.0812698,0.150909543,0.139440848,-26.08118279,0,1.70415135,0.126799238,3,Ti/Cr/Ni
797,-15,-15,0,42.6875,21.86425,0,0,35.44825,0,0,0,0,0,0,0,0.714,683.3125,221.0119616,197.8936167,0.143355625,0.148364075,-25.96822321,0,1.731545625,0.133114161,3,Ti/Cr/Ni
798,-15,5,0,51.044,18.546,0,0,30.41,0,0,0,0,0,0,0,0.727,728.5625,239.9382167,214.0740737,0.14694892,0.146277446,-25.96128104,0,1.7156074,0.129347482,3,Ti/Cr/Ni
799,-15,25,0,60.33673,14.08964,0,0,25.57364,0,0,0,0,0,0,0,0.685,774.3182,240.2748091,211.3999242,0.150944806,0.13935914,-24.99166668,0,1.699799574,0.123955314,3,Ti/Cr/Ni
800,-5,-25,0,37.67633,26.694,0,0,35.62967,0,0,0,0,0,0,0,0.759,626.7664,215.499211,193.8692663,0.141200822,0.147567947,-24.27265789,0,1.734003643,0.131889446,3,Ti/Cr/Ni
801,-5,-5,0,46.33475,22.7055,0,0,30.95975,0,0,0,0,0,0,0,0.757,674.5,231.3002145,206.8559213,0.144923943,0.147954543,-24.99720062,0,1.718865475,0.128942063,3,Ti/Cr/Ni
802,-5,15,0,55.78127,17.97236,0,0,26.24636,0,0,0,0,0,0,0,0.738,721.5909,241.2379401,213.744389,0.148985934,0.143341021,-24.62461838,0,1.703303226,0.124182492,3,Ti/Cr/Ni
803,-5,35,0,65.33358,13.4302,0,0,21.23622,0,0,0,0,0,0,0,0.756,735.9545,252.0408657,221.4503171,0.153093439,0.133670201,-22.67955513,0,1.686957118,0.116581682,3,Ti/Cr/Ni
804,5,-15,0,41.23975,27.4355,0,0,31.32475,0,0,0,0,0,0,0,0.796,606.6667,218.756732,195.8357943,0.142733093,0.14830084,-23.65990937,1,1.721815975,0.128127241,3,Ti/Cr/Ni
805,5,5,0,50.03825,22.3945,0,0,27.56725,0,0,0,0,0,0,0,0.804,658,239.651496,213.9257081,0.146516448,0.146741162,-24.1780591,0,1.708902825,0.125054616,3,Ti/Cr/Ni
806,5,25,0,59.93825,17.64725,0,0,22.4145,0,0,0,0,0,0,0,0.747,683.125,231.1633519,202.2300558,0.150773448,0.139752819,-22.87804145,0,1.69206095,0.118068497,3,Ti/Cr/Ni
807,15,-25,0,36.313,33.54,0,0,30.147,0,0,0,0,0,0,0,0.822,554,206.290764,184.7576169,0.14061459,0.14705999,-21.56758367,1,1.7208423,0.125383801,3,Ti/Cr/Ni
808,15,-5,0,44.94325,27.1245,0,0,27.93225,0,0,0,0,0,0,0,0.845,588,225.07758,200.8751476,0.144325598,0.148204918,-23.10991753,1,1.711853325,0.124450717,3,Ti/Cr/Ni
809,15,15,0,54.09325,22.08225,0,0,23.8245,0,0,0,0,0,0,0,0.836,628,237.828624,210.6981399,0.148260098,0.144528663,-22.86010274,0,1.69792395,0.119656084,3,Ti/Cr/Ni
810,15,35,0,64.30915,17.27944,0,0,18.4114,0,0,0,0,0,0,0,0.785,645.2081,229.4392264,198.9935434,0.152652922,0.134951627,-20.57852217,0,1.680304674,0.11010806,3,Ti/Cr/Ni
811,25,-25,0,35.50429,35.84115,0,0,28.65456,0,0,0,0,0,0,0,0.858,517.25,201.0416265,179.6639199,0.140266845,0.146696333,-20.68171282,1,1.717434684,0.123200754,3,Ti/Cr/Ni
812,25,-15,0,39.72071,31.8469,0,0,28.43239,0,0,0,0,0,0,0,0.88,533.1,212.514984,189.8810587,0.142079905,0.148090896,-21.88826794,1,1.715192691,0.123933619,3,Ti/Cr/Ni
813,25,5,0,48.438,25.7975,0,0,25.7645,0,0,0,0,0,0,0,0.9,564.75,230.248575,204.8944477,0.14582834,0.147361659,-22.8316011,0,1.70503605,0.121858831,3,Ti/Cr/Ni
814,25,25,0,58.06735,21.98223,0,0,19.95043,0,0,0,0,0,0,0,0.873,592.9482,234.4926317,205.9740012,0.149968973,0.141484618,-21.02057382,0,1.686649301,0.112640668,3,Ti/Cr/Ni
815,35,-5,0,42.93852,29.0849,0,0,27.97658,0,0,0,0,0,0,0,0.951,512.375,220.7326871,197.1241192,0.143463564,0.148361731,-22.59298522,1,1.712766042,0.124048876,3,Ti/Cr/Ni
816,-35,5,19.58001,0,0,0,0,0,57.31568,23.10431,0,0,0,0,0,1.114,580.8603,293.1265035,281.9189616,0.138792467,0.10052553,-20.59383176,1,1.711523404,0.236662765,3,Zr/Cu/Al
817,-35,15,12.96004,0,0,0,0,0,64.4879,22.55206,0,0,0,0,0,0.689,656.6557,204.9534071,194.0334418,0.137611706,0.102118137,-18.85823877,1,1.733869142,0.237847797,3,Zr/Cu/Al
818,-35,25,25.53798,0,0,0,0,0,50.86068,23.60133,0,0,0,0,0,0.813,512.6444,188.8012934,177.3349348,0.139855136,0.098493899,-22.17109795,1,1.691412087,0.23377194,3,Zr/Cu/Al
819,-25,-35,8.68404,0,0,0,0,0,65.92721,25.38875,0,0,0,0,0,0.573,732.6827,190.1817158,178.1566664,0.137934781,0.106138,-19.50844658,1,1.730100409,0.246830823,3,Zr/Cu/Al
820,-25,-25,10.5,0,0,0,0,0,64.3,25.2,0,0,0,0,0,0.591,698,186.870654,174.90425,0.138143,0.105413677,-19.834332,1,1.72591,0.245759988,3,Zr/Cu/Al
821,-25,-15,13.72,0,0,0,0,0,61.14,25.14,0,0,0,0,0,0.632,656,187.810176,175.8367268,0.1386056,0.104304343,-20.54709072,1,1.716914,0.24433153,3,Zr/Cu/Al
822,-25,-5,16.94,0,0,0,0,0,57.98,25.08,0,0,0,0,0,0.706,614,196.368252,184.3877576,0.1390682,0.103089586,-21.24839728,1,1.707918,0.242561261,3,Zr/Cu/Al
823,-25,5,20.16,0,0,0,0,0,54.82,25.02,0,0,0,0,0,0.824,572,213.511584,201.5240444,0.1395308,0.101767589,-21.93825168,1,1.698922,0.240441631,3,Zr/Cu/Al
824,-25,15,23.38,0,0,0,0,0,51.66,24.96,0,0,0,0,0,0.994,530,238.64946,226.6548752,0.1399934,0.100336058,-22.61665392,1,1.689926,0.237963305,3,Zr/Cu/Al
825,-25,25,26.6,0,0,0,0,0,48.5,24.9,0,0,0,0,0,1.136,488,251.128704,239.127074,0.140456,0.098792168,-23.283604,1,1.68093,0.23511494,3,Zr/Cu/Al
826,-15,-35,10.12004,0,0,0,0,0,61.0079,28.87206,0,0,0,0,0,0.551,750.2557,187.2660735,173.8190426,0.139334506,0.108384191,-21.59454013,1,1.706081142,0.254385049,3,Zr/Cu/Al
827,-15,-25,12.3,0,0,0,0,0,59.4,28.3,0,0,0,0,0,0.573,702.8,182.4250932,169.1881112,0.139467,0.107152661,-21.884016,1,1.70302,0.251971982,3,Zr/Cu/Al
828,-15,-15,12.712,0,0,0,0,0,59.568,27.72,0,0,0,0,0,0.61,656.8,181.493544,168.487005,0.1393316,0.106608674,-21.69598986,1,1.7051312,0.250557823,3,Zr/Cu/Al
829,-15,-5,15.932,0,0,0,0,0,56.408,27.66,0,0,0,0,0,0.657,614.8,182.9773908,169.9638066,0.1397942,0.105252695,-22.46968599,1,1.6961352,0.248405506,3,Zr/Cu/Al
830,-15,5,19.152,0,0,0,0,0,53.248,27.6,0,0,0,0,0,0.726,572.8,188.3813184,175.360689,0.1402568,0.103791281,-23.23192996,1,1.6871392,0.245905494,3,Zr/Cu/Al
831,-15,15,22.372,0,0,0,0,0,50.088,27.54,0,0,0,0,0,0.785,530.8,188.755134,175.7274594,0.1407194,0.102221756,-23.98272177,1,1.6781432,0.243047058,3,Zr/Cu/Al
832,-15,25,27.72,0,0,0,0,0,46.82,25.46,0,0,0,0,0,0.864,461.8,180.7448256,168.505946,0.1408144,0.09852452,-23.90710352,1,1.67449,0.234898489,3,Zr/Cu/Al
833,-5,-35,12.01002,0,0,0,0,0,55.68179,32.30818,0,0,0,0,0,0.533,759.158,183.2979399,168.4435902,0.140786271,0.109352458,-23.6472721,1,1.681014126,0.259065569,3,Zr/Cu/Al
834,-5,-25,14.1,0,0,0,0,0,54.5,31.4,0,0,0,0,0,0.551,707.6,176.6190828,162.1115228,0.140791,0.107975305,-23.843564,1,1.68013,0.255995865,3,Zr/Cu/Al
835,-5,-15,14.512,0,0,0,0,0,54.668,30.82,0,0,0,0,0,0.586,661.6,175.6270128,161.3498958,0.1406556,0.107532477,-23.68989338,1,1.6822412,0.254793793,3,Zr/Cu/Al
836,-5,-5,14.924,0,0,0,0,0,54.836,30.24,0,0,0,0,0,0.634,615.6,176.8015512,162.7548771,0.1405202,0.107077328,-23.52607385,1,1.6843524,0.253568446,3,Zr/Cu/Al
837,-5,5,18.144,0,0,0,0,0,51.676,30.18,0,0,0,0,0,0.698,573.6,181.3688784,167.3151591,0.1409828,0.10548216,-24.36070739,1,1.6753564,0.250697381,3,Zr/Cu/Al
838,-5,15,23.492,0,0,0,0,0,48.408,28.1,0,0,0,0,0,0.747,504.6,170.7520986,157.4871744,0.1410778,0.101899931,-24.58751997,1,1.6717032,0.24276376,3,Zr/Cu/Al
839,-5,25,28.84,0,0,0,0,0,45.14,26.02,0,0,0,0,0,0.807,435.6,159.2427276,146.7665984,0.1411728,0.098192613,-24.53386448,1,1.66805,0.234505048,3,Zr/Cu/Al
840,5,-25,15.9,0,0,0,0,0,49.6,34.5,0,0,0,0,0,0.527,712.4,170.0719644,154.2938264,0.142115,0.107951342,-25.712976,1,1.65724,0.257934066,3,Zr/Cu/Al
