Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,ENavg,dEN,N,Compo
56379,11,-5,0,6.743,70.7555,0,22.5015,0,0,0,0,0,0,0,0,0.425,656.23,126.3406808,113.2600897,0.12789949,0.084307642,-5.582609238,1.7068061,0.093849896,3,Cr/Ti/Co
56380,11,-3,0,6.6355,70.1745,0,23.19,0,0,0,0,0,0,0,0,0.431,654.25,127.7377328,114.7319543,0.127853265,0.08371135,-5.630979897,1.7083638,0.094821257,3,Cr/Ti/Co
56381,11,-1,0,6.528,69.5935,0,23.8785,0,0,0,0,0,0,0,0,0.434,652.27,128.2375865,115.3066206,0.12780704,0.083108323,-5.676762352,1.7099215,0.095757432,3,Cr/Ti/Co
56382,11,1,0,6.4205,69.0125,0,24.567,0,0,0,0,0,0,0,0,0.439,650.29,129.3212214,116.4650681,0.127760815,0.082498408,-5.719956601,1.7114792,0.096659443,3,Cr/Ti/Co
56383,11,3,0,6.3835,68.34,0,25.2765,0,0,0,0,0,0,0,0,0.442,647.325,129.6112955,116.8104719,0.127744905,0.082286862,-5.792477531,1.7130549,0.097576327,3,Cr/Ti/Co
56384,11,5,0,6.3465,67.6675,0,25.986,0,0,0,0,0,0,0,0,0.447,643.375,130.2776471,117.5321532,0.127728995,0.082074474,-5.863022925,1.7146306,0.098459461,3,Cr/Ti/Co
56385,11,7,0,6.3095,66.995,0,26.6955,0,0,0,0,0,0,0,0,0.452,639.425,130.9261053,118.2359411,0.127713085,0.081861238,-5.931592784,1.7162063,0.099309747,3,Cr/Ti/Co
56386,11,9,0,6.2725,66.3225,0,27.405,0,0,0,0,0,0,0,0,0.458,635.475,131.8445402,119.2097057,0.127697175,0.081647148,-5.998187108,1.717782,0.10012802,3,Cr/Ti/Co
56387,11,11,0,6.2355,65.65,0,28.1145,0,0,0,0,0,0,0,0,0.462,631.525,132.1693412,119.5898364,0.127681265,0.081432195,-6.062805895,1.7193577,0.100915061,3,Cr/Ti/Co
56388,11,13,0,6.1985,64.9775,0,28.824,0,0,0,0,0,0,0,0,0.466,627.575,132.4798274,119.9556523,0.127665355,0.081216373,-6.125449147,1.7209334,0.101671593,3,Cr/Ti/Co
56389,11,15,0,6.1615,64.305,0,29.5335,0,0,0,0,0,0,0,0,0.47,623.625,132.7759988,120.3071534,0.127649445,0.080999676,-6.186116864,1.7225091,0.102398293,3,Cr/Ti/Co
56390,11,17,0,6.1245,63.6325,0,30.243,0,0,0,0,0,0,0,0,0.475,619.675,133.3385681,120.9250524,0.127633535,0.080782094,-6.244809045,1.7240848,0.103095792,3,Cr/Ti/Co
56391,11,19,0,6.0875,62.96,0,30.9525,0,0,0,0,0,0,0,0,0.48,615.725,133.883244,121.525058,0.127617625,0.080563622,-6.30152569,1.7256605,0.10376468,3,Cr/Ti/Co
56392,11,21,0,6.02419,62.36506,0,31.61075,0,0,0,0,0,0,0,0,0.484,611.775,134.1328923,121.8345892,0.127590402,0.080187712,-6.339013868,1.727133974,0.104350465,3,Cr/Ti/Co
56393,11,23,0,5.956534,61.78432,0,32.25914,0,0,0,0,0,0,0,0,0.489,607.825,134.6435705,122.4058159,0.127561302,0.07978305,-6.371541413,1.728587395,0.104902258,3,Cr/Ti/Co
56394,11,25,0,5.884533,61.21779,0,32.89768,0,0,0,0,0,0,0,0,0.495,603.875,135.4099106,123.2333678,0.127530353,0.079348989,-6.399123737,1.730021133,0.105421429,3,Cr/Ti/Co
56395,11,27,0,5.808187,60.66545,0,33.52636,0,0,0,0,0,0,0,0,0.499,599.925,135.6112465,123.4965818,0.127497517,0.07888485,-6.42177085,1.731434667,0.105909255,3,Cr/Ti/Co
56396,11,29,0,5.727496,60.12732,0,34.14519,0,0,0,0,0,0,0,0,0.504,595.975,136.0682442,124.016121,0.127462831,0.078389847,-6.439499301,1.732828519,0.106366976,3,Cr/Ti/Co
56397,11,31,0,5.642459,59.60338,0,34.75416,0,0,0,0,0,0,0,0,0.509,587.5,135.4639875,123.4750726,0.127426256,0.077863164,-6.452319542,1.734202152,0.106795744,3,Cr/Ti/Co
56398,11,33,0,5.553078,59.09365,0,35.35327,0,0,0,0,0,0,0,0,0.514,574.5,133.767729,121.8426859,0.127387821,0.077303888,-6.460248653,1.73555593,0.10719668,3,Cr/Ti/Co
56399,11,35,0,5.459351,58.59812,0,35.94253,0,0,0,0,0,0,0,0,0.519,561.5,132.0125805,120.1520742,0.127347522,0.07671102,-6.463301407,1.736889842,0.107570855,3,Cr/Ti/Co
56400,11,37,0,5.361278,58.11679,0,36.52193,0,0,0,0,0,0,0,0,0.524,547.65,129.9967758,118.2014719,0.127305347,0.076083487,-6.461491749,1.738203702,0.107919277,3,Cr/Ti/Co
56401,11,39,0,5.258861,57.64966,0,37.09148,0,0,0,0,0,0,0,0,0.529,532.95,127.7145392,115.9851017,0.127261311,0.075420118,-6.454838375,1.739497728,0.108242931,3,Cr/Ti/Co
56402,11,41,0,5.152098,57.19673,0,37.65117,0,0,0,0,0,0,0,0,0.536,519.6532,126.1759542,114.5130488,0.1272154,0.074719626,-6.443355128,1.740771702,0.108542741,3,Cr/Ti/Co
56403,13,-39,0,8.719319,77.26601,0,14.01467,0,0,0,0,0,0,0,0,0.392,693.5403,123.1561123,108.9612317,0.128749306,0.094222425,-4.987573619,1.68734453,0.078580438,3,Cr/Ti/Co
56404,13,-37,0,8.642045,76.93259,0,14.42536,0,0,0,0,0,0,0,0,0.388,691.0036,121.4535568,107.3071816,0.128716073,0.093867904,-5.033485859,1.688278891,0.079501236,3,Cr/Ti/Co
56405,13,-35,0,8.561324,76.59867,0,14.84,0,0,0,0,0,0,0,0,0.388,688.4669,121.0076962,106.9110904,0.128681362,0.093494968,-5.077920249,1.689223371,0.080408519,3,Cr/Ti/Co
56406,13,-33,0,8.477156,76.26425,0,15.25859,0,0,0,0,0,0,0,0,0.39,685.5852,121.1223373,107.0767645,0.128645172,0.093103242,-5.120820735,1.690177969,0.081302387,3,Cr/Ti/Co
56407,13,-31,0,8.377,75.9995,0,15.6235,0,0,0,0,0,0,0,0,0.391,680.9706,120.6155556,106.6223717,0.12860211,0.092633244,-5.14825324,1.6910209,0.082057966,3,Cr/Ti/Co
56408,13,-29,0,8.27,75.76975,0,15.96025,0,0,0,0,0,0,0,0,0.393,676.3434,120.4087392,106.4682008,0.1285561,0.092126425,-5.167713171,1.69180455,0.082737849,3,Cr/Ti/Co
56409,13,-27,0,8.163,75.54,0,16.297,0,0,0,0,0,0,0,0,0.396,678.8,121.7685744,107.8806816,0.12851009,0.091614659,-5.186256067,1.6925882,0.083404827,3,Cr/Ti/Co
56410,13,-25,0,8.056,75.31025,0,16.63375,0,0,0,0,0,0,0,0,0.398,675.0714,121.711323,107.8760757,0.12846408,0.091097859,-5.203881929,1.69337185,0.084059209,3,Cr/Ti/Co
56411,13,-23,0,7.949,75.0805,0,16.9705,0,0,0,0,0,0,0,0,0.401,672.4143,122.1460748,108.3634731,0.12841807,0.090575934,-5.220590755,1.6941555,0.084701286,3,Cr/Ti/Co
56412,13,-21,0,7.8415,74.4995,0,17.659,0,0,0,0,0,0,0,0,0.404,669.7571,122.5735864,108.8657973,0.128371845,0.090046315,-5.291562738,1.6957132,0.08600574,3,Cr/Ti/Co
56413,13,-19,0,7.734,73.9185,0,18.3475,0,0,0,0,0,0,0,0,0.408,667.1,123.2960904,109.6631139,0.12832562,0.089511331,-5.359946515,1.6972709,0.087262902,3,Cr/Ti/Co
56414,13,-17,0,7.6265,73.3375,0,19.036,0,0,0,0,0,0,0,0,0.411,664.4429,123.7079725,110.1498086,0.128279395,0.088970881,-5.425742087,1.6988286,0.088474786,3,Cr/Ti/Co
56415,13,-15,0,7.519,72.7565,0,19.7245,0,0,0,0,0,0,0,0,0.415,661.7857,124.4124027,110.9290514,0.12823317,0.088424859,-5.488949454,1.7003863,0.08964323,3,Cr/Ti/Co
56416,13,-13,0,7.4115,72.1755,0,20.413,0,0,0,0,0,0,0,0,0.418,659.1286,124.8086369,111.4000982,0.128186945,0.087873159,-5.549568616,1.701944,0.090769912,3,Cr/Ti/Co
56417,13,-11,0,7.304,71.5945,0,21.1015,0,0,0,0,0,0,0,0,0.422,656.4714,125.4950117,112.1612856,0.12814072,0.087315667,-5.607599572,1.7035017,0.091856367,3,Cr/Ti/Co
56418,13,-9,0,7.1965,71.0135,0,21.79,0,0,0,0,0,0,0,0,0.425,653.8143,125.8755981,112.6166846,0.128094495,0.086752267,-5.663042324,1.7050594,0.092904007,3,Cr/Ti/Co
56419,13,-7,0,7.089,70.4325,0,22.4785,0,0,0,0,0,0,0,0,0.43,651.27,126.8608833,113.6767824,0.12804827,0.086182839,-5.71589687,1.7066171,0.093914131,3,Cr/Ti/Co
56420,13,-5,0,6.9815,69.8515,0,23.167,0,0,0,0,0,0,0,0,0.432,649.29,127.0634558,113.9541675,0.128002045,0.085607258,-5.766163211,1.7081748,0.094887937,3,Cr/Ti/Co
56421,13,-3,0,6.874,69.2705,0,23.8555,0,0,0,0,0,0,0,0,0.437,647.31,128.1421349,115.1076592,0.12795582,0.085025393,-5.813841346,1.7097325,0.095826533,3,Cr/Ti/Co
56422,13,-1,0,6.7665,68.6895,0,24.544,0,0,0,0,0,0,0,0,0.441,645.33,128.9195101,115.959847,0.127909595,0.084437112,-5.858931277,1.7112902,0.096730943,3,Cr/Ti/Co
56423,13,1,0,6.659,68.1085,0,25.2325,0,0,0,0,0,0,0,0,0.445,643.35,129.6897098,116.8048593,0.12786337,0.083842272,-5.901433002,1.7128479,0.097602118,3,Cr/Ti/Co
56424,13,3,0,6.5515,67.5275,0,25.921,0,0,0,0,0,0,0,0,0.448,641.37,130.1621933,117.3521554,0.127817145,0.083240731,-5.941346522,1.7144056,0.09844094,3,Cr/Ti/Co
56425,13,5,0,6.5145,66.855,0,26.6305,0,0,0,0,0,0,0,0,0.453,639.39,131.2085825,118.4538743,0.127801235,0.08303211,-6.01111183,1.7159813,0.099294955,3,Cr/Ti/Co
56426,13,7,0,6.4775,66.1825,0,27.34,0,0,0,0,0,0,0,0,0.457,636.425,131.7533399,119.0539614,0.127785325,0.082822672,-6.078901603,1.717557,0.10011689,3,Cr/Ti/Co
56427,13,9,0,6.4405,65.51,0,28.0495,0,0,0,0,0,0,0,0,0.47,632.475,134.6602523,122.0162035,0.127769415,0.082612409,-6.144715839,1.7191327,0.100907531,3,Cr/Ti/Co
56428,13,11,0,6.4035,64.8375,0,28.759,0,0,0,0,0,0,0,0,0.466,628.525,132.6803705,120.0916514,0.127753505,0.082401315,-6.20855454,1.7207084,0.101667606,3,Cr/Ti/Co
56429,13,13,0,6.3665,64.165,0,29.4685,0,0,0,0,0,0,0,0,0.471,624.575,133.2611957,120.7278063,0.127737595,0.082189383,-6.270417706,1.7222841,0.102397797,3,Cr/Ti/Co
56430,13,15,0,6.3295,63.4925,0,30.178,0,0,0,0,0,0,0,0,0.475,620.625,133.5429844,121.0649247,0.127721685,0.081976607,-6.330305336,1.7238598,0.103098739,3,Cr/Ti/Co
56431,13,17,0,6.2925,62.82,0,30.8875,0,0,0,0,0,0,0,0,0.48,616.675,134.089812,121.667082,0.127705775,0.081762979,-6.38821743,1.7254355,0.103771024,3,Cr/Ti/Co
56432,13,19,0,6.233535,62.21086,0,31.55561,0,0,0,0,0,0,0,0,0.485,612.725,134.6187461,122.2552339,0.127680426,0.081420751,-6.429858215,1.726929011,0.104370353,3,Cr/Ti/Co
56433,13,21,0,6.170225,61.61592,0,32.21386,0,0,0,0,0,0,0,0,0.489,608.775,134.8540117,122.5503823,0.127653203,0.081050851,-6.466521805,1.728402485,0.104934949,3,Cr/Ti/Co
56434,13,23,0,6.102569,61.03518,0,32.86225,0,0,0,0,0,0,0,0,0.494,604.825,135.3489482,123.1058673,0.127624103,0.080652708,-6.498219722,1.729855906,0.105466204,3,Cr/Ti/Co
56435,13,25,0,6.030568,60.46865,0,33.50079,0,0,0,0,0,0,0,0,0.498,600.875,135.5537948,123.3719256,0.127593154,0.080225696,-6.5249674,1.731289644,0.105965454,3,Cr/Ti/Co
56436,13,27,0,5.954222,59.91631,0,34.12947,0,0,0,0,0,0,0,0,0.503,596.925,136.0147336,123.8947427,0.127560318,0.079769161,-6.546774819,1.732703178,0.106433941,3,Cr/Ti/Co
56437,13,29,0,5.873531,59.37817,0,34.74829,0,0,0,0,0,0,0,0,0.508,592.975,136.4577789,124.4003313,0.127525607,0.07928236,-6.563656231,1.734096676,0.106872863,3,Cr/Ti/Co
56438,13,31,0,5.788494,58.85424,0,35.35726,0,0,0,0,0,0,0,0,0.513,584.5,135.8313705,123.83713,0.127489045,0.07876447,-6.575627446,1.735470475,0.107283372,3,Cr/Ti/Co
56439,13,33,0,5.699113,58.34451,0,35.95638,0,0,0,0,0,0,0,0,0.517,571.5,133.8458715,121.9155022,0.127450622,0.078214634,-6.582703365,1.736824441,0.107666554,3,Cr/Ti/Co
56440,13,35,0,5.605386,57.84898,0,36.54564,0,0,0,0,0,0,0,0,0.521,558.5,131.8132605,119.9474279,0.127410323,0.077631899,-6.584896302,1.738158353,0.10802344,3,Cr/Ti/Co
56441,13,37,0,5.507313,57.36765,0,37.12504,0,0,0,0,0,0,0,0,0.526,545.5,129.980649,118.1800188,0.127368148,0.077015227,-6.582221787,1.739472213,0.108355027,3,Cr/Ti/Co
56442,13,39,0,5.404896,56.90052,0,37.69458,0,0,0,0,0,0,0,0,0.531,531.65,127.884686,116.1499228,0.1273241,0.076363502,-6.574697014,1.740766051,0.108662271,3,Cr/Ti/Co
56443,15,-39,0,8.968713,76.75077,0,14.28052,0,0,0,0,0,0,0,0,0.402,686.415,125.00029,110.7484798,0.12885655,0.095350365,-5.115533526,1.687829709,0.07925138,3,Cr/Ti/Co
56444,15,-37,0,8.886843,76.41668,0,14.69648,0,0,0,0,0,0,0,0,0.398,683.8784,123.2991722,109.0975528,0.128821346,0.09498279,-5.161157917,1.688777569,0.080169447,3,Cr/Ti/Co
56445,15,-35,0,8.801525,76.08209,0,15.11638,0,0,0,0,0,0,0,0,0.398,681.3417,122.8418205,108.6916566,0.12878465,0.094596944,-5.205253423,1.689735343,0.081073773,3,Cr/Ti/Co
56446,15,-33,0,8.712759,75.747,0,15.54024,0,0,0,0,0,0,0,0,0.398,678.805,122.3844687,108.2870239,0.128746485,0.094192422,-5.24776719,1.690703408,0.081964505,3,Cr/Ti/Co
56447,15,-31,0,8.616,75.44675,0,15.93725,0,0,0,0,0,0,0,0,0.399,676.2683,122.2334664,108.1894183,0.12870488,0.093747861,-5.281931576,1.69161555,0.082776458,3,Cr/Ti/Co
56448,15,-29,0,8.509,75.217,0,16.274,0,0,0,0,0,0,0,0,0.401,673.6714,122.3744308,108.3830282,0.12865887,0.093251789,-5.30151562,1.6923992,0.083444903,3,Cr/Ti/Co
56449,15,-27,0,8.402,74.98725,0,16.61075,0,0,0,0,0,0,0,0,0.404,671.0143,122.8036691,108.864912,0.12861286,0.092750956,-5.32018263,1.69318285,0.084100734,3,Cr/Ti/Co
56450,15,-25,0,8.295,74.7575,0,16.9475,0,0,0,0,0,0,0,0,0.407,668.3571,123.2256669,109.3395554,0.12856685,0.09224528,-5.337932605,1.6939665,0.084744244,3,Cr/Ti/Co
56451,15,-23,0,8.1875,74.1765,0,17.636,0,0,0,0,0,0,0,0,0.409,665.7,123.3388989,109.5276,0.128520625,0.09173228,-5.410800269,1.6955242,0.086051468,3,Cr/Ti/Co
56452,15,-21,0,8.08,73.5955,0,18.3245,0,0,0,0,0,0,0,0,0.412,663.0429,123.7476747,110.0111884,0.1284744,0.091214219,-5.481079728,1.6970819,0.087311343,3,Cr/Ti/Co
56453,15,-19,0,7.9725,73.0145,0,19.013,0,0,0,0,0,0,0,0,0.415,660.3857,124.1492097,110.487536,0.128428175,0.090691006,-5.548770981,1.6986396,0.088525891,3,Cr/Ti/Co
56454,15,-17,0,7.865,72.4335,0,19.7015,0,0,0,0,0,0,0,0,0.418,657.7286,124.5435413,110.9566802,0.12838195,0.090162547,-5.613874029,1.7001973,0.089696951,3,Cr/Ti/Co
56455,15,-15,0,7.7575,71.8525,0,20.39,0,0,0,0,0,0,0,0,0.422,655.0714,125.2273793,111.7153308,0.128335725,0.089628744,-5.676388873,1.701755,0.090826208,3,Cr/Ti/Co
56456,15,-13,0,7.65,71.2715,0,21.0785,0,0,0,0,0,0,0,0,0.425,652.4143,125.6060631,112.1688272,0.1282895,0.089089498,-5.73631551,1.7033127,0.0919152,3,Cr/Ti/Co
56457,15,-11,0,7.5425,70.6905,0,21.767,0,0,0,0,0,0,0,0,0.429,649.7571,126.2718455,112.9094222,0.128243275,0.088544703,-5.793653943,1.7048704,0.092965344,3,Cr/Ti/Co
56458,15,-9,0,7.435,70.1095,0,22.4555,0,0,0,0,0,0,0,0,0.433,647.1,126.9280179,113.6404072,0.12819705,0.087994254,-5.848404171,1.7064281,0.093977942,3,Cr/Ti/Co
56459,15,-7,0,7.3275,69.5285,0,23.144,0,0,0,0,0,0,0,0,0.434,644.4429,126.698763,113.4859649,0.128150825,0.087438038,-5.900566193,1.7079858,0.094954194,3,Cr/Ti/Co
56460,15,-5,0,7.22,68.9475,0,23.8325,0,0,0,0,0,0,0,0,0.439,642.35,127.7422175,114.604232,0.1281046,0.086875939,-5.95014001,1.7095435,0.095895212,3,Cr/Ti/Co
56461,15,-3,0,7.1125,68.3665,0,24.521,0,0,0,0,0,0,0,0,0.444,640.37,128.7988988,115.7357259,0.128058375,0.08630784,-5.997125622,1.7111012,0.096802021,3,Cr/Ti/Co
56462,15,-1,0,7.005,67.7855,0,25.2095,0,0,0,0,0,0,0,0,0.447,638.39,129.2682295,116.2798692,0.12801215,0.085733614,-6.041523029,1.7126589,0.097675577,3,Cr/Ti/Co
56463,15,1,0,6.8975,67.2045,0,25.898,0,0,0,0,0,0,0,0,0.451,636.41,130.0204722,117.1069245,0.127965925,0.085153135,-6.08333223,1.7142166,0.098516761,3,Cr/Ti/Co
56464,15,3,0,6.79,66.6235,0,26.5865,0,0,0,0,0,0,0,0,0.455,634.43,130.7655395,117.9268044,0.1279197,0.084566268,-6.122553226,1.7157743,0.099326399,3,Cr/Ti/Co
56465,15,5,0,6.6825,66.0425,0,27.275,0,0,0,0,0,0,0,0,0.459,632.45,131.5034312,118.7395087,0.127873475,0.083972874,-6.159186018,1.717332,0.100105253,3,Cr/Ti/Co
56466,15,7,0,6.6455,65.37,0,27.9845,0,0,0,0,0,0,0,0,0.464,630.47,132.5197502,119.8111574,0.127857565,0.083767101,-6.226195703,1.7189077,0.100899499,3,Cr/Ti/Co
56467,15,9,0,6.6085,64.6975,0,28.694,0,0,0,0,0,0,0,0,0.467,628.49,132.957688,120.3044249,0.127841655,0.083560532,-6.291229853,1.7204834,0.101663122,3,Cr/Ti/Co
56468,15,11,0,6.5715,64.025,0,29.4035,0,0,0,0,0,0,0,0,0.471,625.525,133.4638906,120.8659572,0.127825745,0.08335316,-6.354288468,1.7220591,0.102396807,3,Cr/Ti/Co
56469,15,13,0,6.5345,63.3525,0,30.113,0,0,0,0,0,0,0,0,0.476,621.575,134.0289741,121.4863704,0.127809835,0.083144979,-6.415371547,1.7236348,0.103101194,3,Cr/Ti/Co
56470,15,15,0,6.4975,62.68,0,30.8225,0,0,0,0,0,0,0,0,0.48,617.625,134.29638,121.809106,0.127793925,0.082935984,-6.47447909,1.7252105,0.103776879,3,Cr/Ti/Co
56471,15,17,0,6.44288,62.05666,0,31.50046,0,0,0,0,0,0,0,0,0.485,613.675,134.8274659,122.3987451,0.127770438,0.082625959,-6.520288713,1.72672386,0.104389823,3,Cr/Ti/Co
56472,15,19,0,6.383915,61.44752,0,32.16857,0,0,0,0,0,0,0,0,0.488,609.725,134.7882474,122.4187443,0.12774509,0.082289235,-6.561106108,1.728217371,0.104967292,3,Cr/Ti/Co
56473,15,21,0,6.320605,60.85258,0,32.82682,0,0,0,0,0,0,0,0,0.493,605.775,135.287125,122.9775048,0.127717866,0.081925324,-6.596941106,1.729690845,0.105510703,3,Cr/Ti/Co
56474,15,23,0,6.252949,60.27184,0,33.47521,0,0,0,0,0,0,0,0,0.497,601.825,135.4954823,123.2464106,0.127688767,0.081533674,-6.627805224,1.731144266,0.106021412,3,Cr/Ti/Co
56475,15,25,0,6.180948,59.7053,0,34.11375,0,0,0,0,0,0,0,0,0.502,597.875,135.9603623,123.7725036,0.127657805,0.081113688,-6.653713204,1.732577838,0.106500717,3,Cr/Ti/Co
56476,15,27,0,6.104602,59.15297,0,34.74243,0,0,0,0,0,0,0,0,0.506,593.925,136.1383007,124.0123189,0.127624981,0.080664713,-6.674677146,1.733991538,0.106949834,3,Cr/Ti/Co
56477,15,29,0,6.023911,58.61483,0,35.36126,0,0,0,0,0,0,0,0,0.51,589.975,136.3019243,124.2384853,0.127590283,0.080186048,-6.690710774,1.735385224,0.107369935,3,Cr/Ti/Co
56478,15,31,0,5.938875,58.0909,0,35.97023,0,0,0,0,0,0,0,0,0.515,581.5,135.6610425,123.6608101,0.127553723,0.079676912,-6.701827953,1.736759039,0.107762128,3,Cr/Ti/Co
56479,15,33,0,5.849493,57.58117,0,36.56934,0,0,0,0,0,0,0,0,0.519,568.5,133.6583295,121.7219694,0.127515286,0.079136466,-6.708041937,1.738112801,0.108127475,3,Cr/Ti/Co
56480,15,35,0,5.755766,57.08564,0,37.1586,0,0,0,0,0,0,0,0,0.523,555.5,131.6085045,119.7366811,0.127474987,0.078563792,-6.709369893,1.739446713,0.108467002,3,Cr/Ti/Co
56481,15,37,0,5.657693,56.60431,0,37.738,0,0,0,0,0,0,0,0,0.528,542.5,129.75732,117.950699,0.127432812,0.077957899,-6.705825191,1.740760573,0.108781677,3,Cr/Ti/Co
56482,15,39,0,5.555276,56.13718,0,38.30755,0,0,0,0,0,0,0,0,0.533,529.5,127.8472455,116.106491,0.127388776,0.077317706,-6.697426555,1.742054599,0.109072444,3,Cr/Ti/Co
56483,17,-39,0,9.221555,76.23602,0,14.54242,0,0,0,0,0,0,0,0,0.415,679.2898,127.703086,113.3930833,0.128965262,0.096469307,-5.244252709,1.688304619,0.079905694,3,Cr/Ti/Co
56484,17,-37,0,9.135088,75.90127,0,14.96365,0,0,0,0,0,0,0,0,0.409,676.7531,125.3867841,111.1286566,0.128928098,0.096089372,-5.289613155,1.689266128,0.08082122,3,Cr/Ti/Co
56485,17,-35,0,9.045173,75.56601,0,15.38882,0,0,0,0,0,0,0,0,0.407,674.2164,124.3059519,110.1009656,0.128889428,0.095691304,-5.333394974,1.690237385,0.081722795,3,Cr/Ti/Co
56486,17,-33,0,8.95181,75.23026,0,15.81793,0,0,0,0,0,0,0,0,0.407,671.6798,123.8382764,109.6876949,0.128849278,0.095274692,-5.375540725,1.691218722,0.082610523,3,Cr/Ti/Co
56487,17,-31,0,8.855,74.894,0,16.251,0,0,0,0,0,0,0,0,0.408,669.1393,123.673002,109.5780896,0.12880765,0.094839118,-5.415994842,1.6922102,0.083484532,3,Cr/Ti/Co
56488,17,-29,0,8.748,74.66425,0,16.58775,0,0,0,0,0,0,0,0,0.409,666.655,123.5158384,109.4735716,0.12876164,0.094353397,-5.435703,1.69299385,0.084141814,3,Cr/Ti/Co
56489,17,-27,0,8.641,74.4345,0,16.9245,0,0,0,0,0,0,0,0,0.412,664.3,123.9822948,109.9926735,0.12871563,0.093863088,-5.454494123,1.6937775,0.084786759,3,Cr/Ti/Co
56490,17,-25,0,8.5335,73.8535,0,17.613,0,0,0,0,0,0,0,0,0.414,661.6429,124.0858328,110.1710241,0.128669405,0.093365793,-5.529257469,1.6953352,0.086096757,3,Cr/Ti/Co
56491,17,-23,0,8.426,73.2725,0,18.3015,0,0,0,0,0,0,0,0,0.417,658.9857,124.4830577,110.6430616,0.12862318,0.092863711,-5.601432609,1.6968929,0.087359349,3,Cr/Ti/Co
56492,17,-21,0,8.3185,72.6915,0,18.99,0,0,0,0,0,0,0,0,0.419,656.3286,124.5757626,110.8105791,0.128576955,0.092356759,-5.671019544,1.6984506,0.088576562,3,Cr/Ti/Co
56493,17,-19,0,8.211,72.1105,0,19.6785,0,0,0,0,0,0,0,0,0.423,653.6714,125.25586,111.5654891,0.12853073,0.091844854,-5.738018273,1.7000083,0.089750242,3,Cr/Ti/Co
56494,17,-17,0,8.1035,71.5295,0,20.367,0,0,0,0,0,0,0,0,0.426,651.0143,125.6314376,112.0158793,0.128484505,0.091327907,-5.802428798,1.701566,0.090882075,3,Cr/Ti/Co
56495,17,-15,0,7.996,70.9485,0,21.0555,0,0,0,0,0,0,0,0,0.43,648.3571,126.2934795,112.7527338,0.12843828,0.090805828,-5.864251117,1.7031237,0.091973608,3,Cr/Ti/Co
56496,17,-13,0,7.8885,70.3675,0,21.744,0,0,0,0,0,0,0,0,0.432,645.7,126.3609072,112.8949741,0.128392055,0.090278524,-5.923485231,1.7046814,0.093026257,3,Cr/Ti/Co
56497,17,-11,0,7.781,69.7865,0,22.4325,0,0,0,0,0,0,0,0,0.436,643.0429,127.0061171,113.6149966,0.12834583,0.089745897,-5.98013114,1.7062391,0.094041329,3,Cr/Ti/Co
56498,17,-9,0,7.6735,69.2055,0,23.121,0,0,0,0,0,0,0,0,0.439,640.3857,127.351583,114.0352751,0.128299605,0.08920785,-6.034188844,1.7077968,0.095020029,3,Cr/Ti/Co
56499,17,-7,0,7.566,68.6245,0,23.8095,0,0,0,0,0,0,0,0,0.443,637.7286,127.9787377,114.7372424,0.12825338,0.088664277,-6.085658342,1.7093545,0.095963469,3,Cr/Ti/Co
56500,17,-5,0,7.4585,68.0435,0,24.498,0,0,0,0,0,0,0,0,0.446,635.41,128.3769656,115.2102829,0.128207155,0.088115073,-6.134539636,1.7109122,0.096872679,3,Cr/Ti/Co
56501,17,-3,0,7.351,67.4625,0,25.1865,0,0,0,0,0,0,0,0,0.45,633.43,129.1247055,116.0328354,0.12816093,0.087560127,-6.180832724,1.7124699,0.097748614,3,Cr/Ti/Co
56502,17,-1,0,7.2435,66.8815,0,25.875,0,0,0,0,0,0,0,0,0.454,631.45,129.8652699,116.8482124,0.128114705,0.086999325,-6.224537607,1.7140276,0.098592162,3,Cr/Ti/Co
56503,17,1,0,7.136,66.3005,0,26.5635,0,0,0,0,0,0,0,0,0.457,629.47,130.3135089,117.371264,0.12806848,0.086432548,-6.265654284,1.7155853,0.099404147,3,Cr/Ti/Co
56504,17,3,0,7.0285,65.7195,0,27.252,0,0,0,0,0,0,0,0,0.461,627.49,131.0406192,118.1731869,0.128022255,0.085859672,-6.304182757,1.717143,0.100185336,3,Cr/Ti/Co
56505,17,5,0,6.921,65.1385,0,27.9405,0,0,0,0,0,0,0,0,0.465,625.51,131.760554,118.9679343,0.12797603,0.085280571,-6.340123024,1.7187007,0.100936444,3,Cr/Ti/Co
56506,17,7,0,6.8135,64.5575,0,28.629,0,0,0,0,0,0,0,0,0.469,623.53,132.4733132,119.7555061,0.127929805,0.084695112,-6.373475086,1.7202584,0.101658139,3,Cr/Ti/Co
56507,17,9,0,6.7765,63.885,0,29.3385,0,0,0,0,0,0,0,0,0.473,621.55,133.178897,120.5164196,0.127913895,0.08449211,-6.43772915,1.7218341,0.102395323,3,Cr/Ti/Co
56508,17,11,0,6.7395,63.2125,0,30.048,0,0,0,0,0,0,0,0,0.477,619.57,133.8773052,121.2701575,0.127897985,0.084288332,-6.500007678,1.7234098,0.103103158,3,Cr/Ti/Co
56509,17,13,0,6.7025,62.54,0,30.7575,0,0,0,0,0,0,0,0,0.481,617.59,134.5685379,122.0167199,0.127882075,0.084083774,-6.56031067,1.7249855,0.103782247,3,Cr/Ti/Co
